"Active","ServerName","DatabaseName","FilePath","CreateSchema","ObjectType","SchemaAuth","SchemaName","ObjectName","ParentObjectName","DropTruncateIfExists","Variables","FileName"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","dcs_csa","","DROP","","dbo_dcs_csa.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","dcs_csahistory","","DROP","","dbo_dcs_csahistory.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","dcs_csasystem","","DROP","","dbo_dcs_csasystem.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","dcs_groupedactivity","","DROP","","dbo_dcs_groupedactivity.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","dcs_lookup","","DROP","","dbo_dcs_lookup.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","dcs_mactivity","","DROP","","dbo_dcs_mactivity.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","dcs_sla","","DROP","","dbo_dcs_sla.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","dcs_slavalue","","DROP","","dbo_dcs_slavalue.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","dcs_workteam","","DROP","","dbo_dcs_workteam.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","eclipse_fact_sales","","DROP","","dbo_eclipse_fact_sales.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","eclipse_fact_tender","","DROP","","dbo_eclipse_fact_tender.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","eclipse_fact_transaction","","DROP","","dbo_eclipse_fact_transaction.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","eclipse_hour_summaries","","DROP","","dbo_eclipse_hour_summaries.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","eclipse_rds_credit_agreement_info","","DROP","","dbo_eclipse_rds_credit_agreement_info.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","eclipse_rds_sale_header","","DROP","","dbo_eclipse_rds_sale_header.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","eclipse_rds_txn","","DROP","","dbo_eclipse_rds_txn.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","eclipse_sale_detail_type","","DROP","","dbo_eclipse_sale_detail_type.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_address","","DROP","","dbo_emerchant_address.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_article","","DROP","","dbo_emerchant_article.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_article_commercial","","DROP","","dbo_emerchant_article_commercial.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_article_libelle","","DROP","","dbo_emerchant_article_libelle.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_article_pays","","DROP","","dbo_emerchant_article_pays.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_bundle","","DROP","","dbo_emerchant_bundle.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_bundle_countries","","DROP","","dbo_emerchant_bundle_countries.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_bundle_substitutions","","DROP","","dbo_emerchant_bundle_substitutions.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_categorie","","DROP","","dbo_emerchant_categorie.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_coverplan","","DROP","","dbo_emerchant_coverplan.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_coverplan_dsg_group","","DROP","","dbo_emerchant_coverplan_dsg_group.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_coverplan_label","","DROP","","dbo_emerchant_coverplan_label.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_currency","","DROP","","dbo_emerchant_currency.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_customer_order","","DROP","","dbo_emerchant_customer_order.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_customer_order_line","","DROP","","dbo_emerchant_customer_order_line.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_customer_order_sub","","DROP","","dbo_emerchant_customer_order_sub.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_delivery_mode","","DROP","","dbo_emerchant_delivery_mode.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_dsg_article_flag","","DROP","","dbo_emerchant_dsg_article_flag.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_em_users","","DROP","","dbo_emerchant_em_users.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_famille","","DROP","","dbo_emerchant_famille.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_front_voucher","","DROP","","dbo_emerchant_front_voucher.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_incoming_db","","DROP","","dbo_emerchant_incoming_db.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_line_type","","DROP","","dbo_emerchant_line_type.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_marche","","DROP","","dbo_emerchant_marche.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_mv_dsg_report","","DROP","","dbo_emerchant_mv_dsg_report.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_order_line_option","","DROP","","dbo_emerchant_order_line_option.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_order_line_option_type","","DROP","","dbo_emerchant_order_line_option_type.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_order_line_status","","DROP","","dbo_emerchant_order_line_status.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_order_log","","DROP","","dbo_emerchant_order_log.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_order_log_category","","DROP","","dbo_emerchant_order_log_category.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_order_option","","DROP","","dbo_emerchant_order_option.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_order_status","","DROP","","dbo_emerchant_order_status.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_payment","","DROP","","dbo_emerchant_payment.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_payment_line","","DROP","","dbo_emerchant_payment_line.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_payment_line_option","","DROP","","dbo_emerchant_payment_line_option.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_pmoffre","","DROP","","dbo_emerchant_pmoffre.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_product_stock_update_hist","","DROP","","dbo_emerchant_product_stock_update_hist.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_product_warehouse_stock","","DROP","","dbo_emerchant_product_warehouse_stock.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_prod_company_owner","","DROP","","dbo_emerchant_prod_company_owner.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_refund_demand","","DROP","","dbo_emerchant_refund_demand.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_refund_demand_line","","DROP","","dbo_emerchant_refund_demand_line.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_refund_demand_line_option","","DROP","","dbo_emerchant_refund_demand_line_option.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_refund_demand_log","","DROP","","dbo_emerchant_refund_demand_log.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_refund_demand_option","","DROP","","dbo_emerchant_refund_demand_option.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_relay_store","","DROP","","dbo_emerchant_relay_store.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_sales_channel","","DROP","","dbo_emerchant_sales_channel.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_services","","DROP","","dbo_emerchant_services.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_services_article","","DROP","","dbo_emerchant_services_article.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_services_cms","","DROP","","dbo_emerchant_services_cms.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_services_details","","DROP","","dbo_emerchant_services_details.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_services_extern","","DROP","","dbo_emerchant_services_extern.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_services_informations","","DROP","","dbo_emerchant_services_informations.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_services_voc","","DROP","","dbo_emerchant_services_voc.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_site","","DROP","","dbo_emerchant_site.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_sous_famille","","DROP","","dbo_emerchant_sous_famille.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_supplier_details","","DROP","","dbo_emerchant_supplier_details.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_threshold","","DROP","","dbo_emerchant_threshold.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_traduction_code_pays","","DROP","","dbo_emerchant_traduction_code_pays.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","emerchant_users","","DROP","","dbo_emerchant_users.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","gfk_market_data","","DROP","","dbo_gfk_market_data.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","gfk_market_data_brand","","DROP","","dbo_gfk_market_data_brand.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","gfk_market_data_total","","DROP","","dbo_gfk_market_data_total.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","gfk_market_data_weekly","","DROP","","dbo_gfk_market_data_weekly.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","gis_pixel","","DROP","","dbo_gis_pixel.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","gis_retail","","DROP","","dbo_gis_retail.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","gis_staff","","DROP","","dbo_gis_staff.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","luzon_rtmmonitordailydata","","DROP","","dbo_luzon_rtmmonitordailydata.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","maginus_credit_note","","DROP","","dbo_maginus_credit_note.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","maginus_credit_note_item","","DROP","","dbo_maginus_credit_note_item.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","maginus_currency","","DROP","","dbo_maginus_currency.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","maginus_customer_return_item","","DROP","","dbo_maginus_customer_return_item.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","maginus_despatch_header","","DROP","","dbo_maginus_despatch_header.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","maginus_pick_despatch_item","","DROP","","dbo_maginus_pick_despatch_item.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","maginus_pick_despatch_item_B2B","","DROP","","dbo_maginus_pick_despatch_item_B2B.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","maginus_product","","DROP","","dbo_maginus_product.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","maginus_product_group","","DROP","","dbo_maginus_product_group.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","maginus_product_group_link","","DROP","","dbo_maginus_product_group_link.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","maginus_representative","","DROP","","dbo_maginus_representative.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","maginus_sales_header","","DROP","","dbo_maginus_sales_header.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","maginus_sales_invoice","","DROP","","dbo_maginus_sales_invoice.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","maginus_sales_item","","DROP","","dbo_maginus_sales_item.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","maginus_sales_payment","","DROP","","dbo_maginus_sales_payment.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","maginus_sales_pay_method","","DROP","","dbo_maginus_sales_pay_method.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","maginus_sales_point","","DROP","","dbo_maginus_sales_point.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","maginus_vat_rate","","DROP","","dbo_maginus_vat_rate.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mainframe_allc_optm_sum","","DROP","","dbo_mainframe_allc_optm_sum.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mainframe_bar_cd_fmt","","DROP","","dbo_mainframe_bar_cd_fmt.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mainframe_bar_cd_typ","","DROP","","dbo_mainframe_bar_cd_typ.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mainframe_bk_ref","","DROP","","dbo_mainframe_bk_ref.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mainframe_bpg_prod","","DROP","","dbo_mainframe_bpg_prod.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mainframe_bpg_prod_msg","","DROP","","dbo_mainframe_bpg_prod_msg.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mainframe_bpg_prod_prc","","DROP","","dbo_mainframe_bpg_prod_prc.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mainframe_brnd","","DROP","","dbo_mainframe_brnd.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mainframe_brnd_typ","","DROP","","dbo_mainframe_brnd_typ.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mainframe_brn_cpty","","DROP","","dbo_mainframe_brn_cpty.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mainframe_brn_stk","","DROP","","dbo_mainframe_brn_stk.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mainframe_bsnu","","DROP","","dbo_mainframe_bsnu.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mainframe_bsnu_ara","","DROP","","dbo_mainframe_bsnu_ara.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mainframe_bsnu_rlt","","DROP","","dbo_mainframe_bsnu_rlt.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mainframe_bsnu_rlt_ex","","DROP","","dbo_mainframe_bsnu_rlt_ex.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mainframe_bsnu_typ","","DROP","","dbo_mainframe_bsnu_typ.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mainframe_bsnu_vat","","DROP","","dbo_mainframe_bsnu_vat.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mainframe_buyr","","DROP","","dbo_mainframe_buyr.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mainframe_cctr","","DROP","","dbo_mainframe_cctr.dsql"
